sales_commission_code,discount_amount,discount_id
C-LHC-30384,0.0,dis_4d70627e-d22b-4328-a5b4-6813c610c1f5
C-LHC-102032,0.0,dis_43098bd0-e320-4602-8f81-fd74488d7288
R-KHS104356,0.0,dis_dad9f24a-686f-42c3-b7e5-2956fed10a5b
C-KHS-30313,0.0,dis_ea83090d-3582-49f3-8e71-f9d914420a66
C-KHS-47999,0.0,dis_7092df1f-b63f-4f7a-acdd-72d36b37a120
C-FSD-102007,0.0,dis_a0f49631-4a5f-4d39-ac35-e1adbf414a24
C-ISB-44714,0.0,dis_e46ce1b6-10c5-4807-bbd3-fbae7a47cc8d
C-KHC-44097,0.0,dis_b14b0ff8-8258-4e94-8e0e-ad6c7cb21950
80212,0.0,dis_c33ebfc1-0329-4c42-887d-6bdc8c7e5742
 LHW 103447,0.0,dis_f7480d65-85c9-4987-8379-66dfc13b793d
C-LHC-30707,0.0,dis_34284105-8307-46f1-8c20-1bc9c06db98c
C SKZ 51377,0.0,dis_7aa2f32d-2f55-48d8-a25b-518d279f44e1
C-GUJ-100103,0.0,dis_b8002412-374d-4b9c-8a17-dce1eb4b291d
\N,458.0,dis_6645fa10-32e2-4039-8ef1-13ae057bbb85
\N,42.0,dis_f456c007-d90c-4084-8ec8-4bd5e723e28b
R--GUJ-106370,0.0,dis_c9d3def1-74d8-409a-857e-fcd25f73cda5
987,0.0,dis_3b975a4d-6e66-4ce9-9c79-ed831a6127c4
C-MUX-52221,0.0,dis_67ef17fa-dfb8-473c-9828-f1f8c35bbc80
C-KHS-105150,0.0,dis_e09e3588-760b-4725-9463-171dcc905274
57533,0.0,dis_3f058dca-a442-4b3a-83e7-5cd3be8f774c
C SKZ 100913,0.0,dis_7c0dc59b-ba9e-4518-a6e2-175659e6023c
C SKZ100913,0.0,dis_bc41b34e-d61e-4ebc-a9e3-8f02674348a6
7747,0.0,dis_451ffddf-c796-436a-8826-518ae65f1288
C-GUJ-100025,0.0,dis_58e06c51-df8f-4ec6-a9b4-2458bce4fabc
C-MUX-57524,0.0,dis_ff24b31a-ff03-47ae-9861-045c722bbc1b
C-LHC-30575,0.0,dis_807f617a-3c05-4de7-abaa-a97413091291
110,0.0,dis_39d50ee6-251f-411c-a987-240c8068bade
C-KHIW-31558,0.0,dis_0335dedf-b439-49f3-83af-c370af925ea0
C-KHE-45611,0.0,dis_c59f8e43-9420-40ff-a4d2-02ab13b72bad
C-KHE-31910,0.0,dis_a577f201-6caa-481a-ae3c-67eca6fa259a
C-FSD-45407,0.0,dis_1c8c1113-4d31-444a-be6d-4c7ee49e9a2b
C-KHE-32038,0.0,dis_8a4238c4-82fc-43af-963d-fbd705eca9e5
C-KHIW-31922,0.0,dis_5e89ed53-a144-4272-9074-e7c31ff78e0c
C-GUJ-44840,0.0,dis_6797c8df-a487-45f7-b4cb-0fa6edc7c0e7
C-LHC-30924,0.0,dis_024a083c-093d-4432-bd22-87599fa23711
R-KHS-103986,5000.0,dis_ea2a1684-dd7f-4121-95fe-ffbf1919ed3d
\N,2.0,dis_5ff4d2e1-f32c-4d7b-a27d-d3231045466f
c-hdd-44686,0.0,dis_d097bb9f-3833-49bd-a9a4-cc59f1b2359c
R-MUX50092,0.0,dis_1d25f7e9-a731-4c1b-8a64-1e8f15a6d343
R-FSD-52352,0.0,dis_f7211ff4-34e7-48c7-8036-e584ea5bee9e
C-FSD-100822,0.0,dis_733e658d-c059-4e98-9d18-50b88949a95f
C-LHC-30404,0.0,dis_1fe493c7-ccd7-4b9d-95d4-84a11983289d
45929,0.0,dis_5fbfc053-0bdf-48bf-8640-d3abdc56d91d
C-MUX102551,0.0,dis_b6037fdc-1c90-443f-a6a0-1419a3dfaa85
ABEST125,0.0,dis_7c6c4f0b-f1dd-4b1f-8775-3e196c4ee530
ABEST189,0.0,dis_1f262dfb-a531-4c3d-9db7-fbad87e810ca
R104413,0.0,dis_7ba02f34-54e8-4b1d-aba2-97236a6d6c57
295,0.0,dis_d6451678-387d-440c-89d8-c8fb11448296
R-LHC-104417,0.0,dis_34c28b02-66eb-4aaf-bef4-609298ed9bf1
R-LHE-104418,0.0,dis_920e8e57-26f0-44d0-b216-4f0f9b74da77
C-FSD - 47223,0.0,dis_4354dd14-cf65-4f58-a850-fc1cd9cbc080
C-PEW-41945,0.0,dis_1870fd04-2cf3-43e1-ab30-d20154c2ddff
C-RWP-47597,0.0,dis_8dc6816e-958c-442f-b432-b55b1d7b9a5c
C-FSD-47877,0.0,dis_bceececa-83e1-4253-83a6-9dcac072f132
R70504,0.0,dis_aaefc368-4334-4c83-b44f-de91d1461d49
C-FSD-30642,500.0,dis_7550f8d6-1f8c-47d5-bfe9-0addcfb5a74f
C-MUX-3969,0.0,dis_eac22830-ff91-41c4-842d-669275dec735
C-KHIW-30768,0.0,dis_21ae47d9-7a7a-46da-9877-1870255db97a
\N,10.0,dis_e0a64aa7-8d93-4ecb-b57a-008c50665287
C-KHC-44297,0.0,dis_282d32ca-1bc8-49cf-b4a4-133995a9661a
C-KHC-104496,0.0,dis_69f455d8-60e6-424f-aaaa-231b7d5b7948
C-KHIW-30246,0.0,dis_865c581c-fd84-4fd2-9203-e5b918c81923
C-KHIW-33503,0.0,dis_14c031e4-ca21-4c1d-9c3f-c5906094f290
34737,0.0,dis_76646eac-77a4-4bb8-a950-59e1e1c7720a
C-LHC-102999,0.0,dis_9edff88f-e3b4-4a32-8b37-d6b9ce418830
C-KHS-44328,0.0,dis_77f893b3-4a85-4034-b0ee-eaf8f558ad7a
C_MUX_51613,0.0,dis_e345644a-64a2-440a-a979-b929b5e60dfb
R-KHE-103983,0.0,dis_48ddd332-9fcd-48c1-b2a8-7867dbc54e8c
C-KHIW-31860,0.0,dis_e9a6020f-319b-4cf2-ac50-f8b591f85f13
3007375795,0.0,dis_2a67124b-d536-4c4f-a9c8-34507acb328f
C-ISB-31457,0.0,dis_71134563-af7a-4190-b401-064f23f770be
C-LHC-32916,0.0,dis_3e0abc7a-adee-4fcf-9fe9-040737b86b13
C-LHC-31223,0.0,dis_f99fd787-2d43-4c8c-a000-26dc8c4b6f8a
C-LHC-43842,0.0,dis_4dc2e4bb-72d9-4294-b26b-2c5c31ffdf40
C-LHC-42342,0.0,dis_917b95cf-6f4d-4f10-b992-dcf9e61cdd8d
C-KHC-44296,0.0,dis_9c31f979-0ece-46a8-9fb2-7d090b6ec3f0
C-LHC-102996,0.0,dis_83f90083-168d-4db3-9f40-513a6b30cfe0
C-LHC-42483,0.0,dis_863459a4-bf6e-4afa-8542-f9399f648d3a
C-LHC-30772,0.0,dis_462d2c35-221c-48a6-98d9-eca442ebcc24
C-LHC-31130,0.0,dis_ce8727e1-0c6c-4b49-844c-cf8d7a753d6b
C-LHC-104077,0.0,dis_9a01570e-b010-4236-b94f-5e1eea57c63f
C-FSD-45107,0.0,dis_8aec756b-2c4d-4254-8127-04b631504747
C-KHC-44376,0.0,dis_8a2ffe94-ce75-4d16-83af-807293092821
R-MUX 20055,0.0,dis_edf42f82-215d-47ed-b643-f16e976b63bd
c-rwp-30884,0.0,dis_d97b166c-2cb6-4239-b602-d0bf23fe04da
C-KHC-47854,0.0,dis_456ea29e-a2cc-4e4a-86b1-7879049f4753
C-LHC-30725,0.0,dis_e7f7cd67-f433-4cbe-8692-bf611015a198
C-LHC-103422,0.0,dis_0aff9d27-6785-4249-9cd4-e18b010285de
C-LHC-102055,0.0,dis_75d31ae8-0566-4435-a57f-df2f0ba3689b
C-LHC-33911,0.0,dis_80c9d781-f1cd-4264-8b9a-9bed4d692a78
\N,2.31,dis_eb013f79-a3f0-4ace-a30d-0995da7e612e
\N,7.69,dis_1c1adfb1-b874-4d61-ab21-87f74277f001
C LHE 51782,0.0,dis_e89934a1-70bf-474a-9cf1-df1bc1b25dd5
C-KHC-33771,0.0,dis_029753c4-c9c2-4e84-8855-f73543189ce6
C-MUX-105451,0.0,dis_cf175512-7782-4baa-b9c0-61f600e82fa9
C-KHC-42765,0.0,dis_205fecaf-20fa-4058-86bd-c14cd8de3ce6
C-KHIW-30621,0.0,dis_9766aa96-e1fa-432b-8f47-02fe48ab8832
c-mux-45373,0.0,dis_9762cd22-dfa0-4a04-bb81-2cfc2e36657f
800,0.0,dis_52509b8f-5960-46d6-bc4f-6be22b8e629e
C-MUX-34932,0.0,dis_34dc04ed-98a1-4844-801c-1fdbcb979f55
C-MUX-41256,0.0,dis_244b2820-6f38-4bee-9b94-30022023d7e4
\N,207.6,dis_e1b7a898-e642-4c4f-b313-31a352d623cd
\N,292.4,dis_c293f671-c12b-4d51-a656-59b3c1c93aa8
C-ISB -30197,0.0,dis_92a7e017-9d91-43d0-9ac2-2c19e31edee5
C-KHE-34963,0.0,dis_b48df2d3-ae1f-43b2-82d8-bb64453cf1e8
C-RWP-103478,0.0,dis_f424ec1a-b563-4676-95a6-d9f6d8baf987
C-FSD-42083,0.0,dis_b8e7d58b-19fe-4033-ae2f-21cf5d1b3c12
C-FSD-32557,0.0,dis_0050d005-aa10-4acd-9f0b-a0dab591c288
C-FSD-43701,0.0,dis_6bddec83-3065-4907-a641-51da875e8a68
CSKZ,0.0,dis_e5cf8c10-5a4b-47f9-b2bf-bbcc66e8b308
C-MUX-48107,0.0,dis_18eab330-c663-4f15-a20d-d5c20bfa1268
C-LHC-40935,0.0,dis_51f24f4b-4bbb-421b-ad91-b78fb07b2c37
C-KHE-40534,0.0,dis_cc7fce0c-e88d-40ba-bd33-1ca915ecb0b8
C-FSD-44807,0.0,dis_85b17acf-369e-482c-93d5-a988587e9683
C-RWP-1361,0.0,dis_62cd2f9e-1585-48c6-86c4-fc201265d0e5
C-FSD-7756,0.0,dis_66d2a27f-6d98-491c-a7db-c1038447eb5e
c-mux-70510,0.0,dis_e14e273d-385a-438b-86fe-432c81248f6c
khs-52070,0.0,dis_99cc322d-26af-4d46-bb7f-1cff96b39202
R90513,0.0,dis_62af401e-8a74-4dc1-91af-5723a1416340
C-ISB-41578,0.0,dis_6836c2be-c1f9-4e06-b098-2e0f62685b11
50127,0.0,dis_6d6da25e-24e1-4e11-8604-135b0b9d80b1
C-FSD-104647,0.0,dis_c02baf9b-62b3-480b-8026-8c296077210e
C-FSD-100305,0.0,dis_fafbba41-d985-4bbc-8ebe-c7aa95ab92ed
41539,0.0,dis_26c26baa-34fb-4ce9-9819-1c2e9851d6de
C-FSD-48268,0.0,dis_972c9454-a73d-4d6b-8587-843ce28cd1f0
C-FSD-42009,0.0,dis_63ccd5d2-bf18-4f44-8771-58444fcde081
C-FSD-103427,0.0,dis_b33d0829-fef6-4fc3-8f48-85fe9a295395
151311,0.0,dis_f3006c19-f4af-4c14-9544-3ed7cddf1ee1
104245,0.0,dis_1adf0f08-65da-4eff-a35b-afefeddc8930
C-KHC-101486,0.0,dis_1be90d25-9005-4828-b791-d24b9c40297e
C-KHC-100070,0.0,dis_8ae13fec-665e-4488-8f24-b08ee7126a4f
C-KHC-42631,0.0,dis_2c38ea49-d01a-43a9-8b58-84f7a4b8dd53
C-KHC-45574,0.0,dis_b712afa2-908e-49ca-874d-377f459e3929
C-LHC-43141,0.0,dis_ad639f94-cddc-4c5b-83a7-a61b5e6b49bd
C-LHC-101861,0.0,dis_5c6d958f-6f02-4435-bb9c-8bea9a3211c5
C-KHIW-102793,0.0,dis_5954c5fe-2c33-4891-87f2-eb96d9414056
C-LHC-42544,0.0,dis_a6c5acf6-b048-4c6d-a23f-3647ee0b5155
C-LHC-104538,0.0,dis_39a4c7d9-0d50-44cf-a15f-6e9582123516
C-LHC-47423,0.0,dis_200394c0-e20b-4672-98a1-eabb86ecf2b3
C-MUX-51335,0.0,dis_35286776-2baf-4d83-b804-20b83e165a6d
c-rwp-104245,0.0,dis_88551957-a3b4-4d0a-a48d-6c1188d76b4f
YAYVO.COMBY TCS,0.0,dis_ea38ef04-50f2-4a2b-bb12-77bbedc79246
C SKZ 34816,0.0,dis_4fc452b6-33ec-4b4b-b1d1-5eba9cd2c1c5
C-KHC-101899,0.0,dis_d7180982-329a-4d3b-a0c8-4c33aa0bc93e
C_LHC_90609,0.0,dis_329b76d6-c28d-4a92-90a3-5912d0915604
C_LHC_32916,0.0,dis_03376abc-90ac-4d8a-8737-6aeb0be6373f
102348,0.0,dis_97f2dc1f-2bea-4d55-9332-f19c51902366
\N,188.6,dis_38791507-1919-40bd-bf0c-16053b814fa8
\N,173.8,dis_fc205e95-066b-48de-9377-01484b99f81d
\N,84.4,dis_5a7d9899-7ef7-4999-b882-a29943998bde
\N,1190.8,dis_55d7dc96-45fd-4a13-9a6d-3994b88af58b
C-FSD-102594,0.0,dis_50166fb4-379d-4c02-b43e-6224c1948c66
C-FSD-42199,0.0,dis_fa778a8a-43f5-4f5f-b89d-e5fc97c11e9e
C-KHIW-30226,0.0,dis_c4635d26-074a-4c7b-bb01-18fb82e61660
C-ISB-105617,0.0,dis_0a2f4128-0d44-4aa4-bed1-3a6cac673cad
C-FSD-1000137,0.0,dis_8bf2342a-69e3-4880-9388-867698599d77
C-FSD-45709,0.0,dis_8a563369-051b-4499-b61e-6bbbeac502a2
C-FSD-47768,0.0,dis_aba1560d-37ee-4ab3-ab73-d30522de9346
C-FSD-101824,0.0,dis_0bf201dc-df64-46a7-ae96-2813162e4366
C-MUX-7930,0.0,dis_fcad75f7-e661-4852-9cd5-31a1bd034ac0
33030,0.0,dis_4cf65b49-c127-448d-92be-dfcec252fbe2
C-MUX-52031,0.0,dis_57bf607d-8f5c-4d49-9ca0-32461efdea71
C-MUX-57746,0.0,dis_8a0df754-188e-477b-968e-3ffd6c9739af
33503,0.0,dis_d7da2993-1a7d-4e14-bca7-52fbd50b569d
C-FSD-44806,0.0,dis_db22e757-185d-4af6-b999-951d70620431
\N,441.34,dis_aeb66525-936f-4d86-b7e8-14b130bb80e4
\N,1374.57,dis_75ec1cd6-a24e-435e-983b-db8f68990b0d
\N,184.09,dis_6d88dbff-0f60-46c4-8300-817a848bde8c
C-ISB-105907,0.0,dis_2c0f2a26-4de2-4ca7-8c34-709fdbe7dbe6
C-ISB-104116,0.0,dis_eb2255d7-ba04-4929-acac-97b541c5994d
RWP-C-45720,0.0,dis_95f78554-eb74-4362-b903-94b1792e03bd
C-LHC-30406,0.0,dis_7e585922-3f7a-447f-9201-da21b0f951d8
C-LHC-100380,0.0,dis_382be75b-54a9-4ab5-bc35-872cd274dc3f
45380,0.0,dis_cbb645b7-ab85-42e5-bc63-406269f81376
C-MUX-50092,0.0,dis_e668870d-b483-4511-b670-3ac539ffe22c
C-ISB-40422,0.0,dis_1704c7f6-33f2-4ca4-ad57-dd31803fc213
502084485,0.0,dis_581a5730-2a9f-4978-9ae1-6ccf03b718d4
C-KHIW-32154,0.0,dis_3e25eae6-c187-4b99-8ab6-4798e0a861b1
C-KHIW-102756,0.0,dis_d1804371-8d01-4f9f-8c7d-406dd5f28bfa
R_MUX_105458,0.0,dis_efdcf5b6-8d21-46a4-9311-712433dcc5c4
C-MUX-20055,0.0,dis_6c0333c1-854f-46f7-b653-018437d154f4
1022001,0.0,dis_e7115fbe-eaae-44f7-919d-05121a3458f1
\N,112.49,dis_a2df7af0-4e10-4084-a771-a912895a1734
\N,387.51,dis_02183676-6f9f-4f02-8770-37895a21a0bb
C-GUJ-45815,0.0,dis_2428293d-6965-4f6f-9324-26244150f525
48095,500.0,dis_9b744633-6a97-4227-bf6a-b9ba31d00884
101654,0.0,dis_a0faebd9-40d3-4f80-8671-7d4831556e47
9984,0.0,dis_4f6e1d3d-8fce-416b-9587-79b0d0a16cfa
101414,0.0,dis_28d69f35-2195-4f0d-a7f9-bc005aa9f563
C-HDD-105008,0.0,dis_15da88e9-ad60-4e11-b468-aa16d657c758
4391a,0.0,dis_ea633a9a-9abe-47ba-a4b5-a9cfbe88e1f2
C-GUJ-100603,0.0,dis_c2e7b1e8-88e4-4282-b9f9-c688344a8133
C-FSD-105091,0.0,dis_36e76212-e63f-4944-99e2-a49a5d0249ec
C-FSD-104568,0.0,dis_5c2be678-1561-471d-be62-3d77f8acffbd
C-RWP-66018,0.0,dis_c1c28409-f71d-4fca-98ad-16387b3f2501
c-fsd-32134,0.0,dis_ddc93df9-9711-4cfd-8ee1-7e4a3ff914d0
C-FSD-44034,0.0,dis_5d3eb3df-6566-43e9-a1a2-d4954e786322
C-FSD-30642,0.0,dis_5a5da255-0ea9-4873-b3b5-d6fb00b3f68e
C-ISB-43933,0.0,dis_c37b0615-3b66-4734-bfcf-1b14820bf331
C-LHC-34286,0.0,dis_98e84435-722b-4b07-9b13-2a1ec64bfc44
C-LHC-33644,0.0,dis_1fed56ce-6692-49b8-9165-4fb22eefe25e
R/70304,0.0,dis_7d599836-9c24-4e25-b40d-3af4029cf4e5
C-LHC-30402,0.0,dis_9272cb7f-93c4-4d8b-bd81-598b53cbe2e0
3.0602E+11,0.0,dis_f081e173-1c08-4145-8f4f-0dfead6edbf2
C-LHC-42546,0.0,dis_9cbcc8e2-d9cd-4f21-aeec-7f9f2fc960d2
C-GUJ-105018,0.0,dis_32045537-4574-4e03-8e4a-d353eb1fe6c4
C-ISB-105895,0.0,dis_21026f18-781a-4b33-90b4-646aa7a6b6fc
C-ISB-44435,0.0,dis_55148662-2f18-40af-97d3-12527842bdc6
C-KHS-32497,0.0,dis_aa4a3a3a-3ce0-40d2-ad62-d03357c31d3f
C-KHIW-43069,0.0,dis_4e72bc69-fbf3-432e-b4f2-7ff69676d220
R-GUJ-104007,0.0,dis_90d604a7-ffc1-4bea-90ca-b8433dc8c916
R-LHC-104412,0.0,dis_9db3d6cd-15fb-4d21-a7ac-e210e39811a3
\N,235.2,dis_d5165bc1-2105-4331-9ca9-53c5a7b81ed5
\N,264.8,dis_410d0822-6669-42e7-977d-8256ce8b3ab4
C-KHE-43130,0.0,dis_9d691db7-f19c-4c8d-93b7-953460458e74
C-KHE-41916,0.0,dis_834106dd-2c62-41bc-b044-0425c49010dd
421,0.0,dis_7b3b46f8-ebc2-473d-8181-96aee0ef275c
C-FSD-105382,0.0,dis_463d8c39-5462-4249-a750-bd7593f37441
R-HDD-106533,0.0,dis_d4e81d29-9481-4150-bbdf-e4e4e12a561b
c-52484,0.0,dis_bc255967-4902-430c-a722-9971f4e50a17
C-Rwp-31924,0.0,dis_d9a77410-15e3-4042-ab5a-b5fd1de15a33
c-mux-20056,0.0,dis_58001d93-1570-443e-a0ec-94015a170ca5
C-KHC-44240,0.0,dis_aaf29b94-2224-4878-ba4a-d1735ce907b7
C-ISB-41886,0.0,dis_8326c6c7-42d7-464a-bf54-79b4c099dd0b
C-KHC-42624,0.0,dis_0634d5d2-a8dc-4b10-ad23-a0611c7fcee9
C-ISB-44443,0.0,dis_63a6f752-4e71-4daf-9611-42959df7a172
C-KHC-43402,0.0,dis_c97e25f2-de55-49c3-aa44-5777a96f9304
C-ISB-103167,0.0,dis_db0214d1-315f-42cc-a8b8-f12fd4c4b8a8
R-PEW-50644,500.0,dis_c5903fb2-1e43-494e-92f2-217f7b881c0c
C-KHC-102758,0.0,dis_6c369193-14a8-460e-b5c2-c51979ca468d
C-RWP-1232,0.0,dis_3e49a5f7-2099-4d97-8410-106c40237dc6
C LHE 30399,0.0,dis_29a48309-92aa-4359-ae3b-2fb37eb5053c
C-MUX-45335,0.0,dis_83f3a2a1-5d48-4f75-b1d8-def421df8e13
C-ISB-30198,0.0,dis_36a275c2-84e5-45d4-b750-cf0afac2ff13
57148,0.0,dis_01bd99a0-705c-4346-88f5-c94e5d570e06
C SKZ 105566,0.0,dis_1ef38112-b49b-4e0c-b882-04935068f461
c-mux51265,0.0,dis_af244cb9-5c34-4e49-9edc-56224db6e59a
C-RWP-57551,0.0,dis_945074d6-cf9f-40bb-a223-d357629cb4d3
R-RWP-90906,0.0,dis_6c11de66-9de1-4238-ad52-ee14ff787337
C-MUX-51837,0.0,dis_d604f4f6-4506-4988-b4f2-950c037f3881
R70210,0.0,dis_3ddedcce-06e0-41f5-a8b3-f7ebc5736cc4
C-KHE-32368,0.0,dis_981c3dd1-f70f-45ef-beef-d6b15cf9e39c
C-FSD-70714,0.0,dis_3a4a67a7-ebd5-4c1e-938d-14cb4cea81cb
C-FSD-45708,0.0,dis_dc9c6eb5-7adc-4712-b6b9-b6007925e2a0
C-FSD-45706,0.0,dis_f8077405-e14f-4ad3-8cd8-c6146df1f670
C-ISB -84633,0.0,dis_a5f0ae40-a0fa-439c-aa2b-0b9d7b0e2ff0
C-KHIW-43746,0.0,dis_43a48806-2713-427c-84e0-1e1781356ff2
c-fsd-5446,0.0,dis_ab39c5d5-5ba7-490b-aad7-c81209fdd6e9
103563,0.0,dis_5913f97a-6916-4205-a8ac-f864e9ba44b9
C-MUX-44984,0.0,dis_51a0afcc-dc74-4958-8652-34c765ad8d64
C-KHIW-40765,0.0,dis_5f72b20f-c201-445d-93e5-43d216ac1dc1
1111,0.0,dis_e91c2c7c-caae-4d5e-8f84-5fc36c7259d5
C-ISB-84637,0.0,dis_50b33968-a1f3-4723-b791-c773e01a28a0
C-ISB-84721,0.0,dis_71b707bb-5079-4835-8a8b-4b56693d8436
C-ISB-102279,0.0,dis_a9a1971f-f01f-461d-9935-a9f9263487ab
R-HDD-105008,0.0,dis_016085b9-1972-4b3b-a204-69dec3bdd92c
C-ISB-103475,0.0,dis_a2459969-dd54-4eea-abb6-fe7b8d697f71
C-ISB-84759,0.0,dis_9ec7afca-d4e6-470e-ba6b-41c241110ee5
1063653873,0.0,dis_bbde4813-c757-4667-bb26-3bdf2937e2d1
C-LHC-40362,0.0,dis_121c652f-17c6-461f-a911-2cf227ccc964
C-ISB-102714,0.0,dis_ee9679c2-c80a-4d4c-ba19-32bc06eac3e1
C-LHC-30874,0.0,dis_19f5e966-e6d0-4e39-ab9a-8306cbada0e0
C-ISB-43339,0.0,dis_8976bd0a-7840-474d-8d3a-dd56d25e6bb3
C-RWP-104250,0.0,dis_9025304a-2131-4e9d-a843-ee53d11ad38c
30637,0.0,dis_1d0d0842-258b-4df8-a813-5dbe736fe687
C-ISB-102715,0.0,dis_0bb56be5-aa14-4f61-9022-d21e731eded4
C-PEW-43877,0.0,dis_b65d658b-40ff-4e01-8aff-2498a182747b
C-ISB-105153,0.0,dis_43fb8f94-9828-4ef7-9003-2c30edd10485
307,0.0,dis_88b588fb-3eed-419a-ac4a-60929b62deda
C-GUJ-105901,0.0,dis_263f7e5d-7b23-4a97-8ff6-f0e0852f657f
c_isb_104133,0.0,dis_ea6f55bd-778d-4e3f-93aa-f941612322b6
C-KHC-44238,0.0,dis_40efffbc-36da-4b93-be40-336f0634eafb
C-KHIW-43409,0.0,dis_715b0939-b24f-40b3-bc71-b1ce80afb97b
C-HDD-45296,0.0,dis_7967ff3e-2579-4fb2-b169-1e0c165ed6d8
C SKZ 2825,0.0,dis_721fe5d4-5e22-4d5f-9811-3d4397677455
C-HDD-101444,0.0,dis_da2f3e56-afcb-46de-84fb-25b3349516bd
80513,0.0,dis_16c1ee6c-20aa-4862-8662-f7e71bcef3fc
C SKZ 43904,0.0,dis_bca26b5a-24a4-4909-b632-bfc07701546b
\N,66.0,dis_0a176b37-4c95-4b42-9a96-78f1e84a868e
\N,16.0,dis_66d6c3e2-534f-4633-96d2-29bbe1977a66
103055,0.0,dis_b42eb7b2-caf7-4e4b-9b82-e4500bfb0a69
105611,0.0,dis_35281955-0d88-4a8f-99b6-149e7d78d481
12312,0.0,dis_7346dc52-ca83-4dce-9d15-a3d7922c600b
C-KHE-41912,0.0,dis_9b29f54b-fc0e-423c-8ec4-851b051d4a44
c-fsd-47478,0.0,dis_c3f67feb-8da0-4cbf-9857-b0cab52da2c1
c-fsd-58125,0.0,dis_5b3e6c3c-9c56-4b47-b03b-894b5d3b2e29
43754,0.0,dis_1723daa7-3431-4f27-9c40-18ca2a4e0f63
C-ISB-40692,0.0,dis_b9b373ba-3e84-49ad-9c28-57e3dad63ca4
C-ISB-44028,0.0,dis_c7894528-0770-4f8d-8f99-685ed7cae526
C-MUX-33465,0.0,dis_a2cb9738-ce30-4a9b-846d-5e91da52122b
r-pew-41424,0.0,dis_e1752ac0-2c50-4574-a781-17ad8600b0f7
C SKZ 45320,0.0,dis_5ab5b937-e072-497a-a657-a9f0fdde2aac
C SKZ 0576,0.0,dis_1778044c-9f76-4677-92d6-329675d04c80
C-KHIW-30252,0.0,dis_5a044307-d47a-4b79-9de3-b32ebcca1f0d
C SKZ 105363,0.0,dis_ec811929-8d0a-4787-8afd-4e7c65dd8b26
C SKZ 45319,0.0,dis_8a87a29c-8eaa-4aea-aceb-d0cac5d3e825
C SKZ 45260,0.0,dis_b25ce23e-9fd2-4120-86d3-affd265e0c1f
C SKZ 70334,0.0,dis_979fd556-58ae-477c-9962-6d8fd8b8e5a3
C SKZ 41997,0.0,dis_d7d5ff8c-cee7-4b8a-8e7f-5b261daa0913
C SKZ 104522,0.0,dis_14b7d3fa-ccea-4537-a9cc-3e3077dd319f
R-MUX-R52221,0.0,dis_acd97697-dfc4-43b4-9c10-609c2cab5ac7
C-ISB-31205,0.0,dis_c8dc66e0-4aa3-4549-a95b-edfd0eb596ac
R-RWP-90946,0.0,dis_c843565a-abb5-44a9-aa32-30816193d12f
C-R70303,0.0,dis_8548bb1a-6d0f-4b71-a0c0-e06516d89dd2
C-ISB-102713,0.0,dis_3e662141-2f04-4875-8e65-a350148e79f6
R-MUX-104416,0.0,dis_e0d29045-7c84-450b-a58e-885753045c05
C SKZ 47876,0.0,dis_818f507e-e66a-4543-ba26-d2e90d691873
C SKZ 80315,0.0,dis_5cc6f019-82d9-4b6b-bf34-d812596d6c13
\N,416.59,dis_dc90e2c3-9502-4c29-b270-b07e8164366d
\N,83.41,dis_346b51dd-1b9d-4288-8e3b-f37e72486874
104521,0.0,dis_243082fe-c044-4026-a8dd-d65bda63c24a
C-GUJ-105879,0.0,dis_16e9a000-0c45-437f-8a69-26fff8653901
C-RWP-2108,0.0,dis_1c0c9288-ec14-4cfd-b2f7-5db547978c35
C-RWP-66058,0.0,dis_769edad4-e0da-471a-874d-62b3e5896757
C-RWP-30006,0.0,dis_2e614477-9ca8-41a5-9bd0-64f72cb010fa
C-GUJ-41235,0.0,dis_7e5ed49a-9bfc-4366-8020-f668315d7959
11507643,0.0,dis_d13c43fe-c859-4b14-9b36-f0b706c65bf1
C-GUJ-33212,0.0,dis_d572cc7e-ead9-4b79-9383-cd0152fb7402
C-GUJ101944,0.0,dis_311b84ce-bce2-49cc-9e90-daa97530d26a
C-GUJ-101944,0.0,dis_0c65df9c-30af-4d62-ae44-dae1c94073dd
C-GUJ-100808,0.0,dis_9eded00f-88ae-42a0-a1a5-ad3c2fae5cb2
C-KHS-47788,0.0,dis_69486227-d07f-4de6-b2c2-a8afc3d21463
C-ISB-31383,0.0,dis_0254cf4a-69f8-42ae-b7b0-540e9c0b26e8
R-KHW-104407,0.0,dis_f5ce7656-2e9e-46cf-9e10-d3eabe0490aa
C-MUX-104104,0.0,dis_2b63aac5-5641-40da-aef1-36b833836902
C-KHC-101297,0.0,dis_ceef461a-e0f3-411d-a339-f66b58584c49
R-GUJ-57220,0.0,dis_f263dc60-b15f-4dc3-a7d8-b13b0b4970a4
C-KHC-43407,0.0,dis_05542d8e-cee4-4e8f-8222-f358670f19ec
C-ISB-31073,0.0,dis_dfde2fda-d970-4a92-a3a4-dabaf9fa4c22
C-GUJ-51957,0.0,dis_5bbbe5e8-32f7-4e72-a06e-950fbba8eb75
c-uet-43565,0.0,dis_46805ac3-8546-40db-9d32-21e129c2c45d
C-FSD-43228,0.0,dis_747753c3-3e85-444c-96fd-7ea47cbc992c
C-KHIW-40518,0.0,dis_1e7fd753-eb12-424a-8ece-ac2562d2e8bd
C-KHIW-30295,0.0,dis_858887bb-41ef-463f-8a98-229aadf40e02
